docketId,caseId,dateDecision,decisionType,term,naturalCourt,chief,docket,issue,issueArea,decisionDirection,declarationUncon,caseDisposition,partyWinning,Reversal,majVotes,minVotes,voteAFortas,directionAFortas,majorityAFortas,voteAJGoldberg,directionAJGoldberg,majorityAJGoldberg,voteAMKennedy,directionAMKennedy,majorityAMKennedy,voteAScalia,directionAScalia,majorityAScalia,voteBRWhite,directionBRWhite,majorityBRWhite,voteCEWhittaker,directionCEWhittaker,majorityCEWhittaker,voteCThomas,directionCThomas,majorityCThomas,voteDHSouter,directionDHSouter,majorityDHSouter,voteEKagan,directionEKagan,majorityEKagan,voteEWarren,directionEWarren,majorityEWarren,voteFFrankfurter,directionFFrankfurter,majorityFFrankfurter,voteFMVinson,directionFMVinson,majorityFMVinson,voteFMurphy,directionFMurphy,majorityFMurphy,voteHABlackmun,directionHABlackmun,majorityHABlackmun,voteHHBurton,directionHHBurton,majorityHHBurton,voteHLBlack,directionHLBlack,majorityHLBlack,voteJGRoberts,directionJGRoberts,majorityJGRoberts,voteJHarlan2,directionJHarlan2,majorityJHarlan2,voteJPStevens,directionJPStevens,majorityJPStevens,voteLFPowell,directionLFPowell,majorityLFPowell,voteNMGorsuch,directionNMGorsuch,majorityNMGorsuch,votePStewart,directionPStewart,majorityPStewart,voteRBGinsburg,directionRBGinsburg,majorityRBGinsburg,voteRHJackson,directionRHJackson,majorityRHJackson,voteSAAlito,directionSAAlito,majoritySAAlito,voteSDOConnor,directionSDOConnor,majoritySDOConnor,voteSFReed,directionSFReed,majoritySFReed,voteSGBreyer,directionSGBreyer,majoritySGBreyer,voteSMinton,directionSMinton,majoritySMinton,voteSSotomayor,directionSSotomayor,majoritySSotomayor,voteTCClark,directionTCClark,majorityTCClark,voteTMarshall,directionTMarshall,majorityTMarshall,voteWBRutledge,directionWBRutledge,majorityWBRutledge,voteWEBurger,directionWEBurger,majorityWEBurger,voteWHRehnquist,directionWHRehnquist,majorityWHRehnquist,voteWJBrennan,directionWJBrennan,majorityWJBrennan,voteWODouglas,directionWODouglas,majorityWODouglas
1967-091-01,1967-091,1968-Apr-01,1,1967,1410,Warren,39,20090,2,2,4,5,1,1,5,3,2,1,0,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-092-01,1967-092,1968-Apr-01,6,1967,1410,Warren,702,90150,9,1,1,9,0,0,6,3,2,0,0,,,,,,,,,,1,1,1,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,1,1,1
1967-093-01,1967-093,1968-Apr-01,2,1967,1410,Warren,889,80050,8,2,1,4,1,1,8,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-094-01,1967-094,1968-Apr-01,2,1967,1410,Warren,417 M,10010,1,2,1,3,1,1,6,3,1,0,1,,,,,,,,,,2,1,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-095-01,1967-095,1968-Apr-01,2,1967,1410,Warren,652 M,10200,1,2,1,3,1,1,7,2,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,2,1,0,,,,2,1,0,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-096-01,1967-096,1968-Apr-02,1,1967,1410,Warren,276,60010,6,2,1,3,1,1,5,3,1,0,1,,,,,,,,,,2,1,0,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,1
1967-097-01,1967-097,1968-Apr-08,1,1967,1410,Warren,465,80070,8,1,1,2,0,0,9,0,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,1,1,1
1967-098-01,1967-098,1968-Apr-08,1,1967,1410,Warren,73,60030,6,2,1,3,1,1,8,0,1,0,1,,,,,,,,,,4,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,3,0,1,,,,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,,,,,,,,1,0,1,1,0,1
1967-099-01,1967-099,1968-Apr-08,1,1967,1410,Warren,445,100020,10,2,1,2,0,0,9,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,4,0,1,,,,,,,,,,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,4,0,1,1,0,1
1967-100-01,1967-100,1968-Apr-08,1,1967,1410,Warren,482,20040,2,2,1,3,1,1,5,3,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,2,1,0,,,,2,1,0,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-101-01,1967-101,1968-Apr-08,1,1967,1410,Warren,85,10130,1,2,2,4,1,1,6,2,1,0,1,,,,,,,,,,2,1,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,2,1,0,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-102-01,1967-102,1968-Apr-08,2,1967,1410,Warren,854 M,10200,1,2,1,3,1,1,7,2,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,2,1,0,,,,2,1,0,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-103-01,1967-103,1968-Apr-22,1,1967,1410,Warren,630,80130,8,2,1,4,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-104-01,1967-104,1968-Apr-22,1,1967,1410,Warren,486,90320,9,2,1,4,1,1,9,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-105-01,1967-105,1968-Apr-22,1,1967,1410,Warren,699,30150,3,1,1,2,0,0,7,2,2,0,0,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,2,0,0
1967-106-01,1967-106,1968-Apr-22,1,1967,1410,Warren,47,30190,3,1,1,2,0,0,6,3,2,0,0,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,3,1,1,,,,,,,,,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,2,0,0
1967-107-01,1967-107,1968-Apr-22,1,1967,1410,Warren,56,30190,3,2,4,4,1,1,8,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,4,0,1,,,,2,1,0,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,4,0,1
1967-107-02,1967-107,1968-Apr-22,1,1967,1410,Warren,64,30190,3,2,4,4,1,1,8,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,4,0,1,,,,2,1,0,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,4,0,1
1967-108-01,1967-108,1968-Apr-23,1,1967,1410,Warren,703,10270,1,2,1,4,1,1,9,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,4,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-109-01,1967-109,1968-Apr-29,1,1967,1410,Warren,517,30030,3,2,1,4,1,1,8,1,2,1,0,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,4,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,4,0,1
1967-110-01,1967-110,1968-Apr-29,6,1967,1410,Warren,497,90150,9,1,1,9,0,0,6,0,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,7,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,4,1,1,7,,
1967-111-01,1967-111,1968-Apr-29,2,1967,1410,Warren,386 M,60010,6,2,1,3,1,1,6,2,1,0,1,,,,,,,,,,2,1,0,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-112-01,1967-112,1968-May-01,1,1967,1410,Warren,90,80300,8,2,1,7,0,0,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-02,1967-112,1968-May-01,1,1967,1410,Warren,95,80300,8,2,1,7,0,0,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-03,1967-112,1968-May-01,1,1967,1410,Warren,98,80300,8,2,1,7,0,0,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-04,1967-112,1968-May-01,1,1967,1410,Warren,99,80300,8,2,1,7,0,0,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-05,1967-112,1968-May-01,1,1967,1410,Warren,100,80300,8,2,1,7,1,1,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-06,1967-112,1968-May-01,1,1967,1410,Warren,101,80300,8,2,1,7,0,0,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-07,1967-112,1968-May-01,1,1967,1410,Warren,102,80300,8,2,1,7,0,0,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-08,1967-112,1968-May-01,1,1967,1410,Warren,105,80300,8,2,1,7,0,0,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-09,1967-112,1968-May-01,1,1967,1410,Warren,117,80300,8,2,1,7,1,1,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-10,1967-112,1968-May-01,1,1967,1410,Warren,181,80300,8,2,1,7,1,1,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-11,1967-112,1968-May-01,1,1967,1410,Warren,261,80300,8,2,1,7,1,1,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-12,1967-112,1968-May-01,1,1967,1410,Warren,262,80300,8,2,1,7,1,1,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-13,1967-112,1968-May-01,1,1967,1410,Warren,266,80300,8,2,1,7,0,0,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-112-14,1967-112,1968-May-01,1,1967,1410,Warren,388,80300,8,2,1,7,0,0,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
1967-113-01,1967-113,1968-May-06,1,1967,1410,Warren,726,10100,1,2,1,4,1,1,5,3,1,0,1,,,,,,,,,,2,1,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-114-01,1967-114,1968-May-06,1,1967,1410,Warren,60,80300,8,2,1,6,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-114-02,1967-114,1968-May-06,1,1967,1410,Warren,61,80300,8,2,1,6,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-114-03,1967-114,1968-May-06,1,1967,1410,Warren,62,80300,8,2,1,6,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-114-04,1967-114,1968-May-06,1,1967,1410,Warren,80,80300,8,2,1,3,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-114-05,1967-114,1968-May-06,1,1967,1410,Warren,97,80300,8,2,1,3,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-114-06,1967-114,1968-May-06,1,1967,1410,Warren,111,80300,8,2,1,3,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-114-07,1967-114,1968-May-06,1,1967,1410,Warren,143,80300,8,2,1,3,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-114-08,1967-114,1968-May-06,1,1967,1410,Warren,144,80300,8,2,1,3,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-114-09,1967-114,1968-May-06,1,1967,1410,Warren,231,80300,8,2,1,3,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-115-01,1967-115,1968-May-06,2,1967,1410,Warren,42,30190,3,1,1,5,1,1,7,2,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,2,0,0
1967-115-02,1967-115,1968-May-06,2,1967,1410,Warren,44,30190,3,1,1,5,1,1,7,2,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,2,0,0
1967-116-01,1967-116,1968-May-20,1,1967,1410,Warren,802,10020,1,2,1,2,0,0,9,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-117-01,1967-117,1968-May-20,1,1967,1410,Warren,508,20200,2,2,3,3,1,1,6,3,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,2,1,0,,,,2,1,0,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-118-01,1967-118,1968-May-20,1,1967,1410,Warren,639,20200,2,2,3,3,1,1,6,3,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,2,1,0,,,,2,1,0,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-119-01,1967-119,1968-May-20,1,1967,1410,Warren,760,120010,12,2,1,3,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-119-02,1967-119,1968-May-20,1,1967,1410,Warren,781,120010,12,2,1,2,0,0,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-120-01,1967-120,1968-May-20,1,1967,1410,Warren,309,70020,7,1,1,5,1,1,5,2,1,1,1,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1
1967-120-02,1967-120,1968-May-20,1,1967,1410,Warren,310,70020,7,1,1,5,0,0,5,2,1,1,1,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1
1967-121-01,1967-121,1968-May-20,1,1967,1410,Warren,705,10270,1,2,1,3,1,1,6,2,1,0,1,,,,,,,,,,2,1,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,4,0,1,,,,2,1,0,,,,,,,,,,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-122-01,1967-122,1968-May-20,1,1967,1410,Warren,410,10580,1,2,1,4,1,1,7,2,3,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,3,0,1,,,,2,1,0,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,3,0,1
1967-123-01,1967-123,1968-May-20,1,1967,1410,Warren,52,10080,1,2,1,4,1,1,7,2,3,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-124-01,1967-124,1968-May-20,1,1967,1410,Warren,149,10580,1,1,1,4,1,1,7,2,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,0,0,,,,4,1,1,,,,,,,,,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,2,0,0
1967-125-01,1967-125,1968-May-20,1,1967,1410,Warren,616,120030,12,2,1,2,0,0,6,3,2,1,0,,,,,,,,,,1,0,1,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,2,1,0,1,0,1
1967-126-01,1967-126,1968-May-20,1,1967,1410,Warren,71,10020,1,2,1,5,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,3,0,1,,,,,,,,,,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-127-01,1967-127,1968-May-20,1,1967,1410,Warren,597,80010,8,2,1,4,1,1,8,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1
1967-128-01,1967-128,1968-May-20,1,1967,1410,Warren,23,80010,8,1,1,2,0,0,5,3,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,2,0,0,,,
1967-129-01,1967-129,1968-May-20,1,1967,1410,Warren,478,30010,3,2,1,4,1,1,6,3,1,0,1,,,,,,,,,,2,1,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,2,1,0,,,,2,1,0,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,4,0,1
1967-130-01,1967-130,1968-May-20,6,1967,1410,Warren,701,20170,2,2,1,5,1,1,7,2,1,0,1,,,,,,,,,,2,1,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,2,1,0,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-131-01,1967-131,1968-May-20,2,1967,1410,Warren,794 M,10010,1,2,1,4,1,1,7,2,1,0,1,,,,,,,,,,2,1,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-132-01,1967-132,1968-May-20,2,1967,1410,Warren,1238,90330,9,2,1,5,1,1,9,0,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,1,0,1
1967-133-01,1967-133,1968-May-20,2,1967,1410,Warren,1252,20090,2,2,1,2,0,0,7,1,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0
